LocationID,Year,LocationAbbr,LocationDesc,GeographicLevel,DataSource,Class,Topic,Data_Value,Data_Value_Unit,Data_Value_Type,Data_Value_Footnote_Symbol,Data_Value_Footnote,Confidence_limit_Low,Confidence_limit_High,StratificationCategory1,Stratification1,TopicID,X_long,Y_lat
48377,2012,TX,Presidio,County,NVSS,Cardiovascular Diseases,Stroke,180.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,134.2,218.9,Age group,Ages 65 years and older,T6,-104.2410824,29.99997827
48377,2012,TX,Presidio,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,38.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,25,57.6,Age group,Ages 35-64 years,T2,-104.2410824,29.99997827
48377,2012,TX,Presidio,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,380.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,297.2,506.2,Age group,Ages 65 years and older,T2,-104.2410824,29.99997827
48379,2012,TX,Rains,County,NVSS,Cardiovascular Diseases,Stroke,26.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,21.4,32.3,Age group,Ages 35-64 years,T6,-95.79357088,32.87041515
48379,2012,TX,Rains,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,565.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,456.6,677.2,Age group,Ages 65 years and older,T2,-95.79357088,32.87041515
48379,2012,TX,Rains,County,NVSS,Cardiovascular Diseases,Stroke,361,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,314.3,433.3,Age group,Ages 65 years and older,T6,-95.79357088,32.87041515
48379,2012,TX,Rains,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,91.5,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,72.7,118.7,Age group,Ages 35-64 years,T2,-95.79357088,32.87041515
48381,2012,TX,Randall,County,NVSS,Cardiovascular Diseases,Stroke,13.8,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,11.3,16.6,Age group,Ages 35-64 years,T6,-101.8971322,34.96585996
48381,2012,TX,Randall,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,70.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,58.3,81,Age group,Ages 35-64 years,T2,-101.8971322,34.96585996
48381,2012,TX,Randall,County,NVSS,Cardiovascular Diseases,Stroke,253.5,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,227,289,Age group,Ages 65 years and older,T6,-101.8971322,34.96585996
48381,2012,TX,Randall,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,793.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,705.9,886.8,Age group,Ages 65 years and older,T2,-101.8971322,34.96585996
48383,2012,TX,Reagan,County,NVSS,Cardiovascular Diseases,Stroke,20.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,14.2,27.1,Age group,Ages 35-64 years,T6,-101.5232659,31.36607041
48383,2012,TX,Reagan,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",~,Value suppressed,,,Age group,Ages 65 years and older,T2,-101.5232659,31.36607041
48383,2012,TX,Reagan,County,NVSS,Cardiovascular Diseases,Stroke,,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",~,Value suppressed,,,Age group,Ages 65 years and older,T6,-101.5232659,31.36607041
48383,2012,TX,Reagan,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,78.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,60.7,100.8,Age group,Ages 35-64 years,T2,-101.5232659,31.36607041
48385,2012,TX,Real,County,NVSS,Cardiovascular Diseases,Stroke,11.8,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,8.5,17.6,Age group,Ages 35-64 years,T6,-99.82204052,29.83173461
48385,2012,TX,Real,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,92.8,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,69.1,136.5,Age group,Ages 35-64 years,T2,-99.82204052,29.83173461
48385,2012,TX,Real,County,NVSS,Cardiovascular Diseases,Stroke,215.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,183.3,254.5,Age group,Ages 65 years and older,T6,-99.82204052,29.83173461
48385,2012,TX,Real,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,864.5,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,707,1057.4,Age group,Ages 65 years and older,T2,-99.82204052,29.83173461
48387,2012,TX,Red River,County,NVSS,Cardiovascular Diseases,Stroke,303.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,252.9,357.6,Age group,Ages 65 years and older,T6,-95.0499061,33.62124521
48387,2012,TX,Red River,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,168.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,133,212.5,Age group,Ages 35-64 years,T2,-95.0499061,33.62124521
48387,2012,TX,Red River,County,NVSS,Cardiovascular Diseases,Stroke,27.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,21.5,36.4,Age group,Ages 35-64 years,T6,-95.0499061,33.62124521
48387,2012,TX,Red River,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,1224.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,1022,1408,Age group,Ages 65 years and older,T2,-95.0499061,33.62124521
48389,2012,TX,Reeves,County,NVSS,Cardiovascular Diseases,Stroke,16.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,13,20.5,Age group,Ages 35-64 years,T6,-103.6929965,31.32293693
48389,2012,TX,Reeves,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,110.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,84.8,136.2,Age group,Ages 35-64 years,T2,-103.6929965,31.32293693
48389,2012,TX,Reeves,County,NVSS,Cardiovascular Diseases,Stroke,218.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,182.7,264.7,Age group,Ages 65 years and older,T6,-103.6929965,31.32293693
48389,2012,TX,Reeves,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,1012.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,868.6,1190.6,Age group,Ages 65 years and older,T2,-103.6929965,31.32293693
48391,2012,TX,Refugio,County,NVSS,Cardiovascular Diseases,Stroke,19.5,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,15.7,24.8,Age group,Ages 35-64 years,T6,-97.16014761,28.32558135
48391,2012,TX,Refugio,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,82.8,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,67.6,107.9,Age group,Ages 35-64 years,T2,-97.16014761,28.32558135
48391,2012,TX,Refugio,County,NVSS,Cardiovascular Diseases,Stroke,271.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,216.6,319.6,Age group,Ages 65 years and older,T6,-97.16014761,28.32558135
48391,2012,TX,Refugio,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,683.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,574,808.5,Age group,Ages 65 years and older,T2,-97.16014761,28.32558135
48393,2012,TX,Roberts,County,NVSS,Cardiovascular Diseases,Stroke,,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",~,Value suppressed,,,Age group,Ages 35-64 years,T6,-100.813175,35.83809685
48393,2012,TX,Roberts,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",~,Value suppressed,,,Age group,Ages 35-64 years,T2,-100.813175,35.83809685
48393,2012,TX,Roberts,County,NVSS,Cardiovascular Diseases,Stroke,,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",~,Value suppressed,,,Age group,Ages 65 years and older,T6,-100.813175,35.83809685
48393,2012,TX,Roberts,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",~,Value suppressed,,,Age group,Ages 65 years and older,T2,-100.813175,35.83809685
48395,2012,TX,Robertson,County,NVSS,Cardiovascular Diseases,Stroke,19.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,15.1,24.7,Age group,Ages 35-64 years,T6,-96.51322621,31.02666105
48395,2012,TX,Robertson,County,NVSS,Cardiovascular Diseases,Stroke,245.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,201,295.8,Age group,Ages 65 years and older,T6,-96.51322621,31.02666105
48395,2012,TX,Robertson,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,107.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,85.3,142.5,Age group,Ages 35-64 years,T2,-96.51322621,31.02666105
48395,2012,TX,Robertson,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,946.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,781.5,1107.4,Age group,Ages 65 years and older,T2,-96.51322621,31.02666105
48397,2012,TX,Rockwall,County,NVSS,Cardiovascular Diseases,Stroke,13.8,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,10.9,17.8,Age group,Ages 35-64 years,T6,-96.40778496,32.89788611
48397,2012,TX,Rockwall,County,NVSS,Cardiovascular Diseases,Stroke,287.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,243.7,333.6,Age group,Ages 65 years and older,T6,-96.40778496,32.89788611
48397,2012,TX,Rockwall,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,616.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,541.6,700.6,Age group,Ages 65 years and older,T2,-96.40778496,32.89788611
48397,2012,TX,Rockwall,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,43.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,37.2,54.1,Age group,Ages 35-64 years,T2,-96.40778496,32.89788611
48399,2012,TX,Runnels,County,NVSS,Cardiovascular Diseases,Stroke,18.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,14.7,23.1,Age group,Ages 35-64 years,T6,-99.97616148,31.8314342
48399,2012,TX,Runnels,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,62.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,50.3,88.5,Age group,Ages 35-64 years,T2,-99.97616148,31.8314342
48399,2012,TX,Runnels,County,NVSS,Cardiovascular Diseases,Stroke,301.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,241.9,377.7,Age group,Ages 65 years and older,T6,-99.97616148,31.8314342
48399,2012,TX,Runnels,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,634.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,510,765.9,Age group,Ages 65 years and older,T2,-99.97616148,31.8314342
48401,2012,TX,Rusk,County,NVSS,Cardiovascular Diseases,Stroke,291.8,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,258.1,337.2,Age group,Ages 65 years and older,T6,-94.76166553,32.10805707
48401,2012,TX,Rusk,County,NVSS,Cardiovascular Diseases,Stroke,18.5,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,14.8,22.3,Age group,Ages 35-64 years,T6,-94.76166553,32.10805707
48401,2012,TX,Rusk,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,714,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,627.7,803.2,Age group,Ages 65 years and older,T2,-94.76166553,32.10805707
48401,2012,TX,Rusk,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,107.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,88.6,130.9,Age group,Ages 35-64 years,T2,-94.76166553,32.10805707
48403,2012,TX,Sabine,County,NVSS,Cardiovascular Diseases,Stroke,24.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,19.2,33.1,Age group,Ages 35-64 years,T6,-93.85287319,31.34268681
48403,2012,TX,Sabine,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,142.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,113.7,180.1,Age group,Ages 35-64 years,T2,-93.85287319,31.34268681
48403,2012,TX,Sabine,County,NVSS,Cardiovascular Diseases,Stroke,363.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,316.4,417.6,Age group,Ages 65 years and older,T6,-93.85287319,31.34268681
48403,2012,TX,Sabine,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,922.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,781.1,1068.5,Age group,Ages 65 years and older,T2,-93.85287319,31.34268681
48405,2012,TX,San Augustine,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,88.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,68.2,111.8,Age group,Ages 35-64 years,T2,-94.16783526,31.39482129
48405,2012,TX,San Augustine,County,NVSS,Cardiovascular Diseases,Stroke,430.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,360.6,518.5,Age group,Ages 65 years and older,T6,-94.16783526,31.39482129
48405,2012,TX,San Augustine,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,617.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,498.5,731.9,Age group,Ages 65 years and older,T2,-94.16783526,31.39482129
48405,2012,TX,San Augustine,County,NVSS,Cardiovascular Diseases,Stroke,35.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,28.3,42.8,Age group,Ages 35-64 years,T6,-94.16783526,31.39482129
48407,2012,TX,San Jacinto,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,601.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,511.9,694.8,Age group,Ages 65 years and older,T2,-95.16720967,30.57937876
48407,2012,TX,San Jacinto,County,NVSS,Cardiovascular Diseases,Stroke,21.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,15,26.9,Age group,Ages 35-64 years,T6,-95.16720967,30.57937876
48407,2012,TX,San Jacinto,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,105.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,85.8,137.2,Age group,Ages 35-64 years,T2,-95.16720967,30.57937876
48407,2012,TX,San Jacinto,County,NVSS,Cardiovascular Diseases,Stroke,268.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,224.2,323.2,Age group,Ages 65 years and older,T6,-95.16720967,30.57937876
48409,2012,TX,San Patricio,County,NVSS,Cardiovascular Diseases,Stroke,25.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,20,31.7,Age group,Ages 35-64 years,T6,-97.51888305,28.00978811
48409,2012,TX,San Patricio,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,63.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,52.5,76.3,Age group,Ages 35-64 years,T2,-97.51888305,28.00978811
48409,2012,TX,San Patricio,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,603.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,532.4,696,Age group,Ages 65 years and older,T2,-97.51888305,28.00978811
48409,2012,TX,San Patricio,County,NVSS,Cardiovascular Diseases,Stroke,290.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,238.7,333.9,Age group,Ages 65 years and older,T6,-97.51888305,28.00978811
48411,2012,TX,San Saba,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,509.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,393.5,617.9,Age group,Ages 65 years and older,T2,-98.81757076,31.15531894
48411,2012,TX,San Saba,County,NVSS,Cardiovascular Diseases,Stroke,14,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,11.1,16.8,Age group,Ages 35-64 years,T6,-98.81757076,31.15531894
48411,2012,TX,San Saba,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,53.8,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,41.3,68.3,Age group,Ages 35-64 years,T2,-98.81757076,31.15531894
48411,2012,TX,San Saba,County,NVSS,Cardiovascular Diseases,Stroke,246.4,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,216.8,285,Age group,Ages 65 years and older,T6,-98.81757076,31.15531894
48413,2012,TX,Schleicher,County,NVSS,Cardiovascular Diseases,Stroke,13.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,9.9,21,Age group,Ages 35-64 years,T6,-100.5384992,30.89736825
48413,2012,TX,Schleicher,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,48.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,37.2,68.6,Age group,Ages 35-64 years,T2,-100.5384992,30.89736825
48413,2012,TX,Schleicher,County,NVSS,Cardiovascular Diseases,Stroke,277,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,228.6,342.6,Age group,Ages 65 years and older,T6,-100.5384992,30.89736825
48413,2012,TX,Schleicher,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,617.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,491.6,815,Age group,Ages 65 years and older,T2,-100.5384992,30.89736825
48415,2012,TX,Scurry,County,NVSS,Cardiovascular Diseases,Stroke,22.8,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,17.3,29.4,Age group,Ages 35-64 years,T6,-100.9162664,32.74613808
48415,2012,TX,Scurry,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,63,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,50.9,80.1,Age group,Ages 35-64 years,T2,-100.9162664,32.74613808
48415,2012,TX,Scurry,County,NVSS,Cardiovascular Diseases,Stroke,304.8,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,253.2,355.6,Age group,Ages 65 years and older,T6,-100.9162664,32.74613808
48415,2012,TX,Scurry,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,607,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,502.4,710.8,Age group,Ages 65 years and older,T2,-100.9162664,32.74613808
48417,2012,TX,Shackelford,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,99.6,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,72.8,122.9,Age group,Ages 35-64 years,T2,-99.35401337,32.73587756
48417,2012,TX,Shackelford,County,NVSS,Cardiovascular Diseases,Stroke,20.7,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,16.2,27.2,Age group,Ages 35-64 years,T6,-99.35401337,32.73587756
48417,2012,TX,Shackelford,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,829.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,695.3,1013.5,Age group,Ages 65 years and older,T2,-99.35401337,32.73587756
48417,2012,TX,Shackelford,County,NVSS,Cardiovascular Diseases,Stroke,309.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,259.2,375.6,Age group,Ages 65 years and older,T6,-99.35401337,32.73587756
48419,2012,TX,Shelby,County,NVSS,Cardiovascular Diseases,Stroke,413.9,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,349.7,474.1,Age group,Ages 65 years and older,T6,-94.1453442,31.79217253
48419,2012,TX,Shelby,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,834.8,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,714.3,957.9,Age group,Ages 65 years and older,T2,-94.1453442,31.79217253
48419,2012,TX,Shelby,County,NVSS,Cardiovascular Diseases,Stroke,29.1,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,23.2,35.1,Age group,Ages 35-64 years,T6,-94.1453442,31.79217253
48419,2012,TX,Shelby,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,113.5,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,91.8,137.1,Age group,Ages 35-64 years,T2,-94.1453442,31.79217253
48421,2012,TX,Sherman,County,NVSS,Cardiovascular Diseases,Stroke,17.3,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,14.1,21.4,Age group,Ages 35-64 years,T6,-101.8933684,36.27765456
48421,2012,TX,Sherman,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,69.2,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",,,50.4,87.1,Age group,Ages 35-64 years,T2,-101.8933684,36.27765456
48421,2012,TX,Sherman,County,NVSS,Cardiovascular Diseases,Coronary Heart Disease,,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",~,Value suppressed,,,Age group,Ages 65 years and older,T2,-101.8933684,36.27765456
48421,2012,TX,Sherman,County,NVSS,Cardiovascular Diseases,Stroke,,"per 100,000","Age-Standardized, Spatiotemporally Smoothed Rate",~,Value suppressed,,,Age group,Ages 65 years and older,T6,-101.8933684,36.27765456
